ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,26.0,8.0,0.0,500,514080.0,Manual?,Cisterna, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,25.0,10.0,1.0,000,264600.0,Manual?,Pozo, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,0.0,8.0,0.0,264,43200.0,Manual?,Cisterna, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12011,00082,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,8.0,1.0,1.0,000,300.0,Manual?,Red pública, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12012,00097,3,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,021,1000.0,Manual?,Red pública, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12013,00131,4,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,2000.0,Manual?,Red pública, 
2019.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12014,00072,5,Empresa,Completa,Costa,,1.0226415094339623,Grandes productores/as agropecuarios/as,¿Sociedad anónima abierta (SAA)?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,73.0,0.0,7.0,000,2400.0,Automatico?,Manantial, 
2019.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12026,00029,1,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,0.0,0.0,480,20000.0,Manual?,Pozo, 
2019.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12027,00098,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,090,98.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00068,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,9.0,1.0,2.0,160,260000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00075,3,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,61.0,4.0,26.0,000,5850.0,Automatico?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00114,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,8.0,0.0,1.0,000,400.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00153,6,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,0.0,5.0,000,1027.0,Automatico?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00084,9,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,1.0,000,200.0,Manual?,Red pública, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00103,11,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,72.0,15.0,840,2232000.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,12,VEGUETA,12090,00115,12,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,70.0,4.0,10.0,000,1600.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,06,HUAURA,12107,00043,1,Empresa,Completa,Costa,,1.0226415094339623,Grandes productores/as agropecuarios/as,¿Sociedad anónima abierta (SAA)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,20.0,10.0,3.0,000,800.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00034,2,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,24.0,0.0,8.0,000,1800.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00054,3,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,040,10.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,121.0,0.0,7.0,000,67276.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,37.0,0.0,11.0,730,382000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,704.0,5.0,133.0,450,12900000.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos reproductores de engorde,47.0,3.0,8.0,100,382000.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00040,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,21.0,0.0,6.0,006,735000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00068,4,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,12.0,0.0,3.0,120,6090.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00075,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,12.0,0.0,3.0,432,440000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00092,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,10.0,0.0,2.0,400,300000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00093,8,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,32.0,0.0,7.0,560,870000.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00101,9,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,16.0,0.0,3.0,840,450000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00103,11,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,10.0,0.0,2.0,400,300000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00106,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,109.0,0.0,26.0,160,2620000.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00108,13,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,24.0,0.0,5.0,760,690008.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00110,14,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,13.0,1.0,3.0,360,419000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00141,15,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,16.0,0.0,4.0,480,480000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00143,16,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,58.0,13.0,920,1750000.0,Automatico?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00144,17,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,6.0,1.0,440,135000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00189,18,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,28.0,6.0,720,840000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00123,19,Empresa,Completa,Costa,,1.0226415094339623,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,050,20.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,11,SAYAN,12143,00045,4,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,020,400.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,11,SAYAN,12144,00059,10,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,16.0,4.0,160,448000.0,Manual?,Pozo, 
2019.0,15,LIMA,08,HUAURA,11,SAYAN,12147,00046,11,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,1.0,0.0,105,4120.0,Manual?,Otro, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12182,00138,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,167.0,23.0,45.0,600,5735000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12183,00077,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,26.0,6.0,240,522400.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00080,6,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,40.0,0.0,9.0,600,1000000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00081,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,18.0,0.0,4.0,200,540000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12196,00072,9,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,14.0,3.0,4.0,500,1000.0,Automatico?,Río/riachuelo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12197,00002,10,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,12.0,0.0,1.0,000,5000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00058,13,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,19.0,0.0,0.0,939,5500.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00111,14,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,25.0,0.0,1.0,200,7000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00151,16,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,41.0,0.0,2.0,266,15000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12204,00032,19,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,3.0,0.0,0.0,260,1500.0,Manual?,Red pública, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00099,20,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Establo lechero,10.0,5.0,0.0,500,100.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00099,20,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja de cuyes,1.0,2.0,0.0,178,10500.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12212,00105,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,124.0,0.0,44.0,160,5700000.0,Automatico?,Cisterna, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12215,00066,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,045,2400.0,Manual?,Red pública, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12215,00110,5,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,076,6000.0,Manual?,Red pública, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12216,00060,7,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,0.0,5.0,000,1177.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12219,00100,8,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,500,100.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00108,9,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,6.0,0.0,0.0,800,4000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00111,10,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,134.0,45.0,48.0,240,4341335.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00120,11,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,50.0,0.0,2.0,500,1500.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00126,12,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,050,20.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,00123,13,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,8.0,1.0,3.0,000,6000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12227,00056,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,20.0,0.0,9.0,600,480000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12235,00103,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,0.0,1.0,0.0,020,1000.0,Manual?,Red pública, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12237,00016,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,1.0,0.0,120,6000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00119,6,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,25.0,1.0,5.0,000,16000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00155,7,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,35.0,0.0,9.0,000,18000.0,Automatico?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00162,8,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,16.0,0.0,1.0,500,8000.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12239,00066,10,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,0.0,0.0,050,10.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12239,00066,10,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Granja porcina,4.0,0.0,0.0,150,500.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00140,11,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,001,70.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00140,11,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,010,60.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,12.0,8.0,2.0,800,120000.0,Automatico?,Cisterna, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,93.0,0.0,14.0,617,1500000.0,Automatico?,Cisterna, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00097,13,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,1.0,1.0,280,63000.0,Manual?,Pozo, 
